goid,gid
GO:0051536,ATCC64974_50460-T1
GO:0005506,ATCC64974_50460-T1
GO:0016040,ATCC64974_50460-T1
GO:0010181,ATCC64974_50460-T1
GO:0050660,ATCC64974_50460-T1
GO:0006807,ATCC64974_50460-T1
GO:0016639,ATCC64974_50460-T1
GO:0016787,ATCC64974_45820-T1
GO:0003824,ATCC64974_41200-T1
GO:0016407,ATCC64974_42610-T1
GO:0016829,ATCC64974_44200-T1
GO:0071949,ATCC64974_44200-T1
GO:0016491,ATCC64974_42550-T1
GO:0000981,ATCC64974_40990-T1
GO:0005634,ATCC64974_40990-T1
GO:0006355,ATCC64974_40990-T1
GO:0008270,ATCC64974_40990-T1
GO:0016773,ATCC64974_45440-T1
GO:0005975,ATCC64974_45440-T1
GO:0042732,ATCC64974_45440-T1
GO:0004856,ATCC64974_45440-T1
GO:0003700,ATCC64974_47510-T1
GO:0006355,ATCC64974_47510-T1
GO:0030488,ATCC64974_45550-T1
GO:0016429,ATCC64974_45550-T1
GO:0031515,ATCC64974_45550-T1
GO:0022857,ATCC64974_43220-T1
GO:0055085,ATCC64974_43220-T1
GO:0016020,ATCC64974_43220-T1
GO:0016021,ATCC64974_43220-T1
GO:0005524,ATCC64974_46360-T1
GO:0005515,ATCC64974_44220-T1
GO:0006508,ATCC64974_44220-T1
GO:0004190,ATCC64974_44220-T1
GO:0008270,ATCC64974_42960-T1
GO:0006351,ATCC64974_42960-T1
GO:0005634,ATCC64974_42960-T1
GO:0003677,ATCC64974_42960-T1
GO:0055114,ATCC64974_43940-T1
GO:0016491,ATCC64974_43940-T1
GO:0016117,ATCC64974_43940-T1
GO:0000981,ATCC64974_41800-T1
GO:0005634,ATCC64974_41800-T1
GO:0006355,ATCC64974_41800-T1
GO:0008270,ATCC64974_41800-T1
GO:0005887,ATCC64974_47780-T1
GO:0055085,ATCC64974_47780-T1
GO:0003824,ATCC64974_42630-T1
GO:0016021,ATCC64974_42000-T1
GO:0016491,ATCC64974_44160-T1
GO:0055114,ATCC64974_44160-T1
GO:0016620,ATCC64974_44160-T1
GO:0005515,ATCC64974_42590-T1
GO:0016765,ATCC64974_43610-T1
GO:0016021,ATCC64974_43610-T1
GO:0003735,ATCC64974_45270-T1
GO:0005840,ATCC64974_45270-T1
GO:0006412,ATCC64974_45270-T1
GO:0005887,ATCC64974_42990-T1
GO:0055085,ATCC64974_42990-T1
GO:0004407,ATCC64974_49170-T1
GO:0016575,ATCC64974_49170-T1
GO:0005887,ATCC64974_47350-T1
GO:0055085,ATCC64974_47350-T1
GO:0003677,ATCC64974_47150-T1
GO:0071949,ATCC64974_44490-T1
GO:0016020,ATCC64974_50780-T1
GO:0019904,ATCC64974_48730-T1
GO:0005515,ATCC64974_49910-T1
GO:0003676,ATCC64974_44310-T1
GO:0008270,ATCC64974_44310-T1
GO:0006351,ATCC64974_44310-T1
GO:0005634,ATCC64974_44310-T1
GO:0003677,ATCC64974_44310-T1
GO:0016491,ATCC64974_41130-T1
GO:0016740,ATCC64974_41130-T1
GO:0055114,ATCC64974_41130-T1
GO:0003824,ATCC64974_41130-T1
GO:0008270,ATCC64974_41130-T1
GO:0008270,ATCC64974_42070-T1
GO:0006351,ATCC64974_42070-T1
GO:0005634,ATCC64974_42070-T1
GO:0003677,ATCC64974_42070-T1
GO:0003677,ATCC64974_48430-T1
GO:0016021,ATCC64974_47660-T1
GO:0022857,ATCC64974_47660-T1
GO:0055085,ATCC64974_47660-T1
GO:0003824,ATCC64974_50150-T1
GO:0055114,ATCC64974_49530-T1
GO:0016491,ATCC64974_49530-T1
GO:0042128,ATCC64974_49530-T1
GO:0030151,ATCC64974_49530-T1
GO:0016020,ATCC64974_40780-T1
GO:0005216,ATCC64974_40780-T1
GO:0006811,ATCC64974_40780-T1
GO:0005524,ATCC64974_49120-T2
GO:0042765,ATCC64974_49850-T1
GO:0016255,ATCC64974_49850-T1
GO:0003735,ATCC64974_47890-T1
GO:0005840,ATCC64974_47890-T1
GO:0006412,ATCC64974_47890-T1
GO:0046872,ATCC64974_50210-T1
GO:0005887,ATCC64974_49400-T1
GO:0055085,ATCC64974_49400-T1
GO:0006886,ATCC64974_44710-T1
GO:0016192,ATCC64974_44710-T1
GO:0005975,ATCC64974_46680-T1
GO:0004553,ATCC64974_46680-T1
GO:0016042,ATCC64974_43380-T1
GO:0004806,ATCC64974_43380-T1
GO:0003824,ATCC64974_42380-T1
GO:0055114,ATCC64974_42380-T1
GO:0018580,ATCC64974_42380-T1
GO:0005515,ATCC64974_49040-T1
GO:0003968,ATCC64974_45760-T1
GO:0005975,ATCC64974_42870-T1
GO:0004650,ATCC64974_42870-T1
GO:0008270,ATCC64974_42400-T1
GO:0006351,ATCC64974_42400-T1
GO:0005634,ATCC64974_42400-T1
GO:0003677,ATCC64974_42400-T1
GO:0008270,ATCC64974_40790-T1
GO:0006351,ATCC64974_40790-T1
GO:0005634,ATCC64974_40790-T1
GO:0003677,ATCC64974_40790-T1
GO:0000981,ATCC64974_40790-T1
GO:0006355,ATCC64974_40790-T1
GO:0016491,ATCC64974_49000-T1
GO:0005515,ATCC64974_49490-T1
GO:0008484,ATCC64974_43820-T1
GO:0003824,ATCC64974_43820-T1
GO:0008410,ATCC64974_41630-T1
GO:0020037,ATCC64974_43120-T1
GO:0016705,ATCC64974_43120-T1
GO:0055114,ATCC64974_43120-T1
GO:0005506,ATCC64974_43120-T1
GO:0043565,ATCC64974_48490-T1
GO:0003700,ATCC64974_48490-T1
GO:0006355,ATCC64974_48490-T1
GO:0004407,ATCC64974_48810-T1
GO:0016575,ATCC64974_48810-T1
GO:0016021,ATCC64974_43780-T1
GO:0003677,ATCC64974_47430-T1
GO:0006303,ATCC64974_47430-T1
GO:0016817,ATCC64974_47430-T1
GO:0006310,ATCC64974_47430-T1
GO:0042162,ATCC64974_47430-T1
GO:0005634,ATCC64974_47430-T1
GO:0043564,ATCC64974_47430-T1
GO:0000723,ATCC64974_47430-T1
GO:0003684,ATCC64974_47430-T1
GO:0019867,ATCC64974_40720-T1
GO:0055114,ATCC64974_42490-T1
GO:0016491,ATCC64974_42490-T1
GO:0008270,ATCC64974_42490-T1
GO:0055114,ATCC64974_43390-T1
GO:0016614,ATCC64974_43390-T1
GO:0050660,ATCC64974_43390-T1
GO:0022857,ATCC64974_44570-T1
GO:0016020,ATCC64974_44570-T1
GO:0055085,ATCC64974_44570-T1
GO:0046872,ATCC64974_48010-T1
GO:0000981,ATCC64974_41470-T1
GO:0005634,ATCC64974_41470-T1
GO:0006355,ATCC64974_41470-T1
GO:0008270,ATCC64974_41470-T1
GO:0006351,ATCC64974_41470-T1
GO:0003677,ATCC64974_41470-T1
GO:0003824,ATCC64974_45700-T1
GO:0016788,ATCC64974_45280-T1
GO:0004518,ATCC64974_45280-T1
GO:0003676,ATCC64974_45280-T1
GO:0005525,ATCC64974_50730-T1
GO:0003924,ATCC64974_50730-T1
GO:0005975,ATCC64974_40950-T1
GO:0003824,ATCC64974_40950-T1
GO:0005515,ATCC64974_41370-T1
GO:0016021,ATCC64974_46000-T1
GO:0005524,ATCC64974_46000-T1
GO:0016887,ATCC64974_46000-T1
GO:0042626,ATCC64974_46000-T1
GO:0055085,ATCC64974_46000-T1
GO:0055114,ATCC64974_43670-T1
GO:0016491,ATCC64974_43670-T1
GO:0016020,ATCC64974_49750-T1
GO:0016887,ATCC64974_49750-T1
GO:0005524,ATCC64974_49750-T1
GO:0003677,ATCC64974_44860-T1
GO:0005524,ATCC64974_42640-T1
GO:0003777,ATCC64974_42640-T1
GO:0008017,ATCC64974_42640-T1
GO:0007018,ATCC64974_42640-T1
GO:0003824,ATCC64974_43700-T1
GO:0010181,ATCC64974_43700-T1
GO:0016491,ATCC64974_43700-T1
GO:0055114,ATCC64974_43700-T1
GO:0008270,ATCC64974_44630-T1
GO:0006379,ATCC64974_50570-T1
GO:0006378,ATCC64974_50570-T1
GO:0005849,ATCC64974_50570-T1
GO:0006369,ATCC64974_50570-T1
GO:0008410,ATCC64974_43580-T1
GO:0016846,ATCC64974_41210-T1
GO:0005515,ATCC64974_48520-T1
GO:0055114,ATCC64974_48360-T1
GO:0005506,ATCC64974_48360-T1
GO:0016702,ATCC64974_48360-T1
GO:0008199,ATCC64974_48360-T1
GO:0003824,ATCC64974_48360-T1
GO:0006725,ATCC64974_48360-T1
GO:0018576,ATCC64974_48360-T1
GO:0009712,ATCC64974_48360-T1
GO:0006412,ATCC64974_47870-T1
GO:0008168,ATCC64974_47870-T1
GO:0003676,ATCC64974_41840-T1
GO:0005634,ATCC64974_49240-T1
GO:0003735,ATCC64974_46960-T1
GO:0005840,ATCC64974_46960-T1
GO:0006412,ATCC64974_46960-T1
GO:0016791,ATCC64974_48550-T1
GO:0003824,ATCC64974_48550-T1
GO:0016491,ATCC64974_43010-T1
GO:0003824,ATCC64974_43010-T1
GO:0055114,ATCC64974_43010-T1
GO:0010181,ATCC64974_43010-T1
GO:0016491,ATCC64974_42060-T1
GO:0055114,ATCC64974_42060-T1
GO:0006355,ATCC64974_45660-T1
GO:0016573,ATCC64974_45660-T1
GO:0004402,ATCC64974_45660-T1
GO:0005634,ATCC64974_45660-T1
GO:0010484,ATCC64974_45660-T1
GO:0043618,ATCC64974_45660-T1
GO:0016020,ATCC64974_50740-T1
GO:0000030,ATCC64974_50740-T1
GO:0006493,ATCC64974_50740-T1
GO:0004553,ATCC64974_42850-T1
GO:0005975,ATCC64974_42850-T1
GO:0003824,ATCC64974_47640-T1
GO:0009072,ATCC64974_47640-T1
GO:0005737,ATCC64974_47640-T1
GO:0005515,ATCC64974_47640-T1
GO:0016787,ATCC64974_45840-T1
GO:0003824,ATCC64974_41460-T1
GO:0055114,ATCC64974_43690-T1
GO:0016021,ATCC64974_49860-T1
GO:0016491,ATCC64974_41920-T1
GO:0005794,ATCC64974_44770-T1
GO:0005484,ATCC64974_44770-T1
GO:0016192,ATCC64974_44770-T1
GO:0071949,ATCC64974_47180-T1
GO:0006468,ATCC64974_46900-T1
GO:0004672,ATCC64974_46900-T1
GO:0005524,ATCC64974_46900-T1
GO:0005515,ATCC64974_45580-T1
GO:0000981,ATCC64974_41690-T1
GO:0005634,ATCC64974_41690-T1
GO:0006355,ATCC64974_41690-T1
GO:0008270,ATCC64974_41690-T1
GO:0022857,ATCC64974_50750-T1
GO:0055085,ATCC64974_50750-T1
GO:0016020,ATCC64974_50750-T1
GO:0016021,ATCC64974_50750-T1
GO:0003676,ATCC64974_47400-T1
GO:0043386,ATCC64974_42300-T1
GO:0000413,ATCC64974_49090-T1
GO:0003755,ATCC64974_49090-T1
GO:0006457,ATCC64974_49090-T1
GO:0005737,ATCC64974_50000-T1
GO:0006914,ATCC64974_50000-T1
GO:0005525,ATCC64974_45200-T1
GO:0016491,ATCC64974_41670-T1
GO:0055114,ATCC64974_41670-T1
GO:0000981,ATCC64974_48650-T1
GO:0005634,ATCC64974_48650-T1
GO:0006355,ATCC64974_48650-T1
GO:0008270,ATCC64974_48650-T1
GO:0043386,ATCC64974_43850-T1
GO:0004190,ATCC64974_43300-T1
GO:0006508,ATCC64974_43300-T1
GO:0006426,ATCC64974_40810-T1
GO:0000166,ATCC64974_40810-T1
GO:0005737,ATCC64974_40810-T1
GO:0004820,ATCC64974_40810-T1
GO:0005524,ATCC64974_40810-T1
GO:0004812,ATCC64974_40810-T1
GO:0006418,ATCC64974_40810-T1
GO:0016491,ATCC64974_50700-T1
GO:0055114,ATCC64974_50700-T1
GO:0004185,ATCC64974_42620-T1
GO:0006508,ATCC64974_42620-T1
GO:0000079,ATCC64974_50140-T1
GO:0019901,ATCC64974_50140-T1
GO:0005975,ATCC64974_48640-T1
GO:0004553,ATCC64974_48640-T1
GO:0006508,ATCC64974_43770-T1
GO:0004190,ATCC64974_43770-T1
GO:0016887,ATCC64974_42260-T1
GO:0005524,ATCC64974_42260-T1
GO:0055085,ATCC64974_42260-T1
GO:0042626,ATCC64974_42260-T1
GO:0016021,ATCC64974_42260-T1
GO:0016020,ATCC64974_42260-T1
GO:0051276,ATCC64974_47990-T1
GO:0005515,ATCC64974_47990-T1
GO:0005694,ATCC64974_47990-T1
GO:0005524,ATCC64974_47990-T1
GO:0005515,ATCC64974_49520-T1
GO:0006629,ATCC64974_49520-T1
GO:0008270,ATCC64974_48200-T1
GO:0006351,ATCC64974_48200-T1
GO:0005634,ATCC64974_48200-T1
GO:0003677,ATCC64974_48200-T1
GO:0000981,ATCC64974_48200-T1
GO:0006355,ATCC64974_48200-T1
GO:0050660,ATCC64974_45100-T1
GO:0009055,ATCC64974_45100-T1
GO:0005515,ATCC64974_45590-T1
GO:0005887,ATCC64974_42420-T1
GO:0055085,ATCC64974_42420-T1
GO:0016491,ATCC64974_47960-T1
GO:0035091,ATCC64974_47440-T1
GO:0016491,ATCC64974_41150-T1
GO:0006396,ATCC64974_48700-T1
GO:0003723,ATCC64974_48700-T1
GO:0005737,ATCC64974_48700-T1
GO:0005634,ATCC64974_48700-T1
GO:0003676,ATCC64974_48700-T1
GO:0003729,ATCC64974_48700-T1
GO:0016787,ATCC64974_50190-T1
GO:0005887,ATCC64974_43170-T1
GO:0055085,ATCC64974_43170-T1
GO:0000981,ATCC64974_40910-T1
GO:0005634,ATCC64974_40910-T1
GO:0006355,ATCC64974_40910-T1
GO:0008270,ATCC64974_40910-T1
GO:0016772,ATCC64974_48950-T1
GO:0016310,ATCC64974_48950-T1
GO:0007165,ATCC64974_48950-T1
GO:0000155,ATCC64974_48950-T1
GO:0016021,ATCC64974_48950-T1
GO:0000160,ATCC64974_48950-T1
GO:0016491,ATCC64974_46750-T1
GO:0055114,ATCC64974_46750-T1
GO:0005515,ATCC64974_43730-T1
GO:0022857,ATCC64974_42500-T1
GO:0055085,ATCC64974_42500-T1
GO:0016020,ATCC64974_42500-T1
GO:0016021,ATCC64974_42500-T1
GO:0016021,ATCC64974_45030-T1
GO:0022857,ATCC64974_45030-T1
GO:0055085,ATCC64974_45030-T1
GO:0016491,ATCC64974_46280-T1
GO:0006412,ATCC64974_49440-T1
GO:0005840,ATCC64974_49440-T1
GO:0003735,ATCC64974_49440-T1
GO:0005515,ATCC64974_49050-T1
GO:0003723,ATCC64974_50070-T1
GO:0019843,ATCC64974_50070-T1
GO:0071025,ATCC64974_48400-T1
GO:0070966,ATCC64974_48400-T1
GO:0070481,ATCC64974_48400-T1
GO:0005887,ATCC64974_42720-T1
GO:0055085,ATCC64974_42720-T1
GO:0000981,ATCC64974_46760-T1
GO:0005634,ATCC64974_46760-T1
GO:0006355,ATCC64974_46760-T1
GO:0008270,ATCC64974_46760-T1
GO:0003824,ATCC64974_43270-T1
GO:0016614,ATCC64974_41770-T1
GO:0055114,ATCC64974_41770-T1
GO:0050660,ATCC64974_41770-T1
GO:0005887,ATCC64974_43590-T1
GO:0055085,ATCC64974_43590-T1
GO:0004222,ATCC64974_44590-T1
GO:0006508,ATCC64974_44590-T1
GO:0008237,ATCC64974_44590-T1
GO:0003824,ATCC64974_43230-T1
GO:0055085,ATCC64974_41780-T1
GO:0016020,ATCC64974_41780-T1
GO:0022857,ATCC64974_41780-T1
GO:0006865,ATCC64974_41780-T1
GO:0016021,ATCC64974_41780-T1
GO:0008270,ATCC64974_42270-T1
GO:0006351,ATCC64974_42270-T1
GO:0005634,ATCC64974_42270-T1
GO:0003677,ATCC64974_42270-T1
GO:0005515,ATCC64974_49320-T1
GO:0004185,ATCC64974_48920-T1
GO:0006508,ATCC64974_48920-T1
GO:0001401,ATCC64974_49210-T1
GO:0016020,ATCC64974_43290-T1
GO:0022857,ATCC64974_43290-T1
GO:0055085,ATCC64974_43290-T1
GO:1902600,ATCC64974_46810-T1
GO:0033179,ATCC64974_46810-T1
GO:0015078,ATCC64974_46810-T1
GO:0033177,ATCC64974_46810-T1
GO:0005198,ATCC64974_47490-T1
GO:0006886,ATCC64974_47490-T1
GO:0030126,ATCC64974_47490-T1
GO:0016192,ATCC64974_47490-T1
GO:0030117,ATCC64974_47490-T1
GO:0050660,ATCC64974_44920-T1
GO:0055114,ATCC64974_44920-T1
GO:0016491,ATCC64974_44920-T1
GO:0071949,ATCC64974_44920-T1
GO:0008237,ATCC64974_43400-T1
GO:0004222,ATCC64974_43400-T1
GO:0006508,ATCC64974_43400-T1
GO:0003824,ATCC64974_42530-T1
GO:0005975,ATCC64974_42530-T1
GO:0008270,ATCC64974_42530-T1
GO:0016832,ATCC64974_42530-T1
GO:0003677,ATCC64974_44600-T1
GO:0008094,ATCC64974_44600-T1
GO:0006281,ATCC64974_44600-T1
GO:0005524,ATCC64974_44600-T1
GO:0016301,ATCC64974_46580-T1
GO:0048015,ATCC64974_46580-T1
GO:0046854,ATCC64974_46580-T1
GO:0016303,ATCC64974_46580-T1
GO:0005515,ATCC64974_49620-T1
GO:0016787,ATCC64974_48980-T1
GO:0003997,ATCC64974_43680-T1
GO:0071949,ATCC64974_43680-T1
GO:0006631,ATCC64974_43680-T1
GO:0005777,ATCC64974_43680-T1
GO:0006635,ATCC64974_43680-T1
GO:0016627,ATCC64974_43680-T1
GO:0050660,ATCC64974_43680-T1
GO:0055114,ATCC64974_43680-T1
GO:0016787,ATCC64974_41400-T1
GO:0032981,ATCC64974_48540-T1
GO:0016620,ATCC64974_46740-T1
GO:0055114,ATCC64974_46740-T1
GO:0016491,ATCC64974_46740-T1
GO:0010133,ATCC64974_46740-T1
GO:0003842,ATCC64974_46740-T1
GO:0004222,ATCC64974_45330-T1
GO:0002949,ATCC64974_45330-T1
GO:0006355,ATCC64974_47390-T1
GO:0030015,ATCC64974_47390-T1
GO:0005634,ATCC64974_47390-T1
GO:0005515,ATCC64974_45630-T1
GO:0016021,ATCC64974_48420-T1
GO:0006621,ATCC64974_48420-T1
GO:0046923,ATCC64974_48420-T1
GO:0045033,ATCC64974_47300-T1
GO:0005780,ATCC64974_47300-T1
GO:0005515,ATCC64974_48910-T1
GO:0004100,ATCC64974_47120-T1
GO:0006031,ATCC64974_47120-T1
GO:0016491,ATCC64974_42200-T1
GO:0004553,ATCC64974_49560-T1
GO:0005975,ATCC64974_49560-T1
GO:0016787,ATCC64974_41490-T1
GO:0016788,ATCC64974_49550-T1
GO:0004784,ATCC64974_49830-T1
GO:0046872,ATCC64974_49830-T1
GO:0006801,ATCC64974_49830-T1
GO:0055114,ATCC64974_49830-T1
GO:0009306,ATCC64974_50510-T1
GO:0016787,ATCC64974_47030-T1
GO:0003676,ATCC64974_50650-T1
GO:0004523,ATCC64974_50650-T1
GO:0006412,ATCC64974_48970-T1
GO:0003735,ATCC64974_48970-T1
GO:0005840,ATCC64974_48970-T1
GO:0005543,ATCC64974_49430-T1
GO:0030276,ATCC64974_49430-T1
GO:0048268,ATCC64974_49430-T1
GO:0030136,ATCC64974_49430-T1
GO:0005545,ATCC64974_49430-T1
GO:0005634,ATCC64974_48510-T1
GO:0006302,ATCC64974_48510-T1
GO:0006468,ATCC64974_46640-T1
GO:0004672,ATCC64974_46640-T1
GO:0005524,ATCC64974_46640-T1
GO:0016021,ATCC64974_43720-T1
GO:0043386,ATCC64974_44010-T1
GO:0003824,ATCC64974_42690-T1
GO:0008270,ATCC64974_42920-T1
GO:0006351,ATCC64974_42920-T1
GO:0005634,ATCC64974_42920-T1
GO:0003677,ATCC64974_42920-T1
GO:0003824,ATCC64974_46460-T1
GO:0008270,ATCC64974_49460-T1
GO:0006351,ATCC64974_49460-T1
GO:0005634,ATCC64974_49460-T1
GO:0003677,ATCC64974_49460-T1
GO:0000981,ATCC64974_49460-T1
GO:0006355,ATCC64974_49460-T1
GO:0003677,ATCC64974_48460-T1
GO:0016491,ATCC64974_48390-T1
GO:0055114,ATCC64974_48390-T1
GO:0020037,ATCC64974_45010-T1
GO:0016705,ATCC64974_45010-T1
GO:0055114,ATCC64974_45010-T1
GO:0005506,ATCC64974_45010-T1
GO:0016747,ATCC64974_43920-T1
GO:0005515,ATCC64974_41340-T1
GO:0003677,ATCC64974_45210-T1
GO:0005634,ATCC64974_45210-T1
GO:0009277,ATCC64974_45620-T1
GO:0005199,ATCC64974_45620-T1
GO:0005887,ATCC64974_40880-T1
GO:0055085,ATCC64974_40880-T1
GO:0005975,ATCC64974_46330-T1
GO:0004553,ATCC64974_46330-T1
GO:0005515,ATCC64974_49730-T1
GO:0005887,ATCC64974_44020-T1
GO:0055085,ATCC64974_44020-T1
GO:0016787,ATCC64974_44650-T1
GO:0016491,ATCC64974_50580-T1
GO:0005886,ATCC64974_47850-T1
GO:0003676,ATCC64974_48210-T1
GO:1903474,ATCC64974_47010-T1
GO:0004571,ATCC64974_44430-T1
GO:0016020,ATCC64974_44430-T1
GO:0005509,ATCC64974_44430-T1
GO:0003824,ATCC64974_44430-T1
GO:0016773,ATCC64974_42930-T1
GO:0005524,ATCC64974_42930-T1
GO:0006040,ATCC64974_42930-T1
GO:0009254,ATCC64974_42930-T1
GO:0009058,ATCC64974_49760-T1
GO:0030170,ATCC64974_49760-T1
GO:0003824,ATCC64974_49760-T1
GO:0003676,ATCC64974_50240-T1
GO:0004523,ATCC64974_50240-T1
GO:0031177,ATCC64974_43040-T1
GO:0016740,ATCC64974_43040-T1
GO:0003824,ATCC64974_43040-T1
GO:0071949,ATCC64974_41550-T1
GO:0008138,ATCC64974_48240-T1
GO:0006470,ATCC64974_48240-T1
GO:0016311,ATCC64974_48240-T1
GO:0004725,ATCC64974_48240-T1
GO:0016791,ATCC64974_48240-T1
GO:0005525,ATCC64974_45500-T1
GO:0050660,ATCC64974_46310-T1
GO:0055114,ATCC64974_46310-T1
GO:0016491,ATCC64974_46310-T1
GO:0071949,ATCC64974_46310-T1
GO:0008168,ATCC64974_48230-T1
GO:0005680,ATCC64974_50470-T1
GO:0030071,ATCC64974_50470-T1
GO:0031145,ATCC64974_50470-T1
GO:0005887,ATCC64974_43890-T1
GO:0055085,ATCC64974_43890-T1
GO:0005887,ATCC64974_42410-T1
GO:0055085,ATCC64974_42410-T1
GO:0022857,ATCC64974_44040-T1
GO:0055085,ATCC64974_44040-T1
GO:0016020,ATCC64974_44040-T1
GO:0016021,ATCC64974_44040-T1
GO:0000981,ATCC64974_44140-T1
GO:0005634,ATCC64974_44140-T1
GO:0006355,ATCC64974_44140-T1
GO:0008270,ATCC64974_44140-T1
GO:0003676,ATCC64974_44140-T1
GO:0006281,ATCC64974_46150-T1
GO:0003684,ATCC64974_46150-T1
GO:0008270,ATCC64974_57910-T1
GO:0005515,ATCC64974_57910-T1
GO:0006357,ATCC64974_57910-T1
GO:0035065,ATCC64974_57910-T1
GO:0003713,ATCC64974_57910-T1
GO:0003677,ATCC64974_57910-T1
GO:0003824,ATCC64974_60110-T1
GO:0050662,ATCC64974_60110-T1
GO:0003774,ATCC64974_60860-T1
GO:0005524,ATCC64974_60860-T1
GO:0016459,ATCC64974_60860-T1
GO:0003824,ATCC64974_60020-T1
GO:0010181,ATCC64974_60020-T1
GO:0016491,ATCC64974_60020-T1
GO:0055114,ATCC64974_60020-T1
GO:0071949,ATCC64974_58360-T1
GO:0006013,ATCC64974_53350-T1
GO:0004559,ATCC64974_53350-T1
GO:0005975,ATCC64974_53350-T1
GO:0003824,ATCC64974_53350-T1
GO:0030246,ATCC64974_53350-T1
GO:0006470,ATCC64974_57370-T1
GO:0004725,ATCC64974_57370-T1
GO:0016311,ATCC64974_57370-T1
GO:0016791,ATCC64974_57370-T1
GO:0003824,ATCC64974_53650-T1
GO:0050662,ATCC64974_53650-T1
GO:0003978,ATCC64974_53650-T1
GO:0006012,ATCC64974_53650-T1
GO:0016020,ATCC64974_60790-T1
GO:0035434,ATCC64974_53370-T2
GO:0005375,ATCC64974_53370-T2
GO:0016021,ATCC64974_53370-T2
GO:0005525,ATCC64974_51430-T1
GO:0003924,ATCC64974_51430-T1
GO:0007264,ATCC64974_51430-T1
GO:0070072,ATCC64974_53110-T1
GO:0003676,ATCC64974_51940-T1
GO:0005524,ATCC64974_51940-T1
GO:0016592,ATCC64974_50930-T1
GO:0006357,ATCC64974_50930-T1
GO:0003712,ATCC64974_50930-T1
GO:0005515,ATCC64974_54200-T1
GO:0003676,ATCC64974_60900-T1
GO:0003723,ATCC64974_60900-T1
GO:0016020,ATCC64974_56320-T1
GO:0055085,ATCC64974_56320-T1
GO:0022857,ATCC64974_56320-T1
GO:0016021,ATCC64974_56320-T1
GO:0017150,ATCC64974_53130-T1
GO:0008033,ATCC64974_53130-T1
GO:0050660,ATCC64974_53130-T1
GO:0055114,ATCC64974_53130-T1
GO:0003824,ATCC64974_53130-T1
GO:0005739,ATCC64974_60400-T1
GO:0004721,ATCC64974_56910-T1
GO:0005634,ATCC64974_56910-T1
GO:0003824,ATCC64974_57700-T1
GO:0004084,ATCC64974_57700-T1
GO:0009081,ATCC64974_57700-T1
GO:0016020,ATCC64974_56150-T1
GO:0055085,ATCC64974_56150-T1
GO:0022857,ATCC64974_56150-T1
GO:0016021,ATCC64974_56150-T1
GO:0004373,ATCC64974_54380-T1
GO:0005978,ATCC64974_54380-T1
GO:0003676,ATCC64974_60980-T1
GO:0005524,ATCC64974_60980-T1
GO:0005525,ATCC64974_54260-T1
GO:0003924,ATCC64974_54260-T1
GO:0016020,ATCC64974_56290-T1
GO:0055085,ATCC64974_56290-T1
GO:0022857,ATCC64974_56290-T1
GO:0016021,ATCC64974_56290-T1
GO:0003676,ATCC64974_56430-T1
GO:0016021,ATCC64974_60510-T1
GO:0003676,ATCC64974_57420-T1
GO:0008270,ATCC64974_57420-T1
GO:0003723,ATCC64974_57420-T1
GO:0045116,ATCC64974_58190-T1
GO:0019781,ATCC64974_58190-T1
GO:0008641,ATCC64974_58190-T1
GO:0003824,ATCC64974_57930-T1
GO:0055114,ATCC64974_57930-T1
GO:0016491,ATCC64974_57930-T1
GO:0050662,ATCC64974_57930-T1
GO:0008926,ATCC64974_57930-T1
GO:0019594,ATCC64974_57930-T1
GO:0016787,ATCC64974_58110-T1
GO:0046872,ATCC64974_56890-T1
GO:0006525,ATCC64974_56890-T1
GO:0004053,ATCC64974_56890-T1
GO:0016813,ATCC64974_56890-T1
GO:0044237,ATCC64974_59740-T1
GO:0016787,ATCC64974_59740-T1
GO:0005524,ATCC64974_53460-T1
GO:0006468,ATCC64974_53460-T1
GO:0004672,ATCC64974_53460-T1
GO:0017183,ATCC64974_58740-T1
GO:0003676,ATCC64974_57830-T1
GO:0005840,ATCC64974_56970-T1
GO:0003735,ATCC64974_56970-T1
GO:0006412,ATCC64974_56970-T1
GO:0003824,ATCC64974_51410-T1
GO:0006633,ATCC64974_51410-T1
GO:0016747,ATCC64974_51410-T1
GO:0016829,ATCC64974_51010-T1
GO:0016829,ATCC64974_56460-T1
GO:0003824,ATCC64974_56460-T1
GO:1902600,ATCC64974_60610-T1
GO:0033180,ATCC64974_60610-T1
GO:0005524,ATCC64974_60610-T1
GO:0046034,ATCC64974_60610-T1
GO:0005524,ATCC64974_53120-T1
GO:0005634,ATCC64974_53540-T1
GO:0000981,ATCC64974_53540-T1
GO:0006355,ATCC64974_53540-T1
GO:0008270,ATCC64974_53540-T1
GO:0006351,ATCC64974_53540-T1
GO:0003677,ATCC64974_53540-T1
GO:0005525,ATCC64974_57990-T1
GO:0003924,ATCC64974_57990-T1
GO:0005524,ATCC64974_60310-T1
GO:0008410,ATCC64974_52190-T1
GO:0005524,ATCC64974_51930-T1
GO:0015937,ATCC64974_51930-T1
GO:0004594,ATCC64974_51930-T1
GO:0006397,ATCC64974_53440-T1
GO:0016491,ATCC64974_55900-T1
GO:0055114,ATCC64974_55900-T1
GO:0055114,ATCC64974_60210-T1
GO:0016491,ATCC64974_60210-T1
GO:0005515,ATCC64974_56480-T1
GO:0005515,ATCC64974_52910-T1
GO:0005975,ATCC64974_58540-T1
